t,x_a,y_a,z_a,x_b,y_b,z_b,separation
15.74500,3.554290,5.605756,17.420078,3.554862,5.606252,17.424457,0.0044434538
15.75000,3.658332,5.769259,17.291222,3.658900,5.769705,17.295567,0.0044044436
15.75500,3.765449,5.939866,17.170135,3.766010,5.940259,17.174446,0.0043655554
15.76000,3.875840,6.117693,17.057120,3.876391,6.118032,17.061398,0.0043267115
15.76500,3.989699,6.302855,16.952504,3.990238,6.303139,16.956748,0.0042878365
15.77000,4.107218,6.495461,16.856640,4.107744,6.495688,16.860850,0.0042488571
15.77500,4.228585,6.695615,16.769907,4.229095,6.695783,16.774082,0.0042097025
15.78000,4.353982,6.903408,16.692712,4.354473,6.903514,16.696852,0.0041703046
15.78500,4.483586,7.118923,16.625491,4.484057,7.118965,16.629595,0.0041305993
15.79000,4.617572,7.342224,16.568709,4.618020,7.342199,16.572775,0.0040905265
15.79500,4.756106,7.573362,16.522862,4.756530,7.573267,16.526889,0.0040500320
15.80000,4.899350,7.812361,16.488478,4.899747,7.812194,16.492464,0.0040090682
15.80500,5.047457,8.059224,16.466116,5.047825,8.058981,16.470059,0.0039675965
15.81000,5.200574,8.313922,16.456370,5.200909,8.313600,16.460268,0.0039255884
15.81500,5.358836,8.576392,16.459865,5.359137,8.575989,16.463716,0.0038830285
15.82000,5.522369,8.846533,16.477260,5.522634,8.846044,16.481060,0.0038399168
15.82500,5.691288,9.124198,16.509246,5.691514,9.123620,16.512991,0.0037962717
15.83000,5.865691,9.409188,16.556544,5.865876,9.408518,16.560231,0.0037521336
15.83500,6.045663,9.701249,16.619907,6.045803,9.700482,16.623532,0.0037075685
15.84000,6.231268,10.000060,16.700116,6.231362,9.999194,16.703673,0.0036626720
15.84500,6.422553,10.305231,16.797974,6.422598,10.304263,16.801459,0.0036175744
15.85000,6.619539,10.616293,16.914307,6.619532,10.615218,16.917714,0.0035724449
15.85500,6.822223,10.932689,17.049958,6.822160,10.931505,17.053280,0.0035274965
15.86000,7.030570,11.253769,17.205779,7.030450,11.252473,17.209010,0.0034829912
15.86500,7.244515,11.578778,17.382626,7.244335,11.577367,17.385758,0.0034392444
15.87000,7.463956,11.906851,17.581350,7.463713,11.905323,17.584374,0.0033966284
15.87500,7.688750,12.237004,17.802787,7.688441,12.235357,17.805695,0.0033555758
15.88000,7.918711,12.568127,18.047746,7.918334,12.566360,18.050528,0.0033165799
15.88500,8.153605,12.898975,18.316996,8.153157,12.897089,18.319642,0.0032801939
15.89000,8.393143,13.228166,18.611252,8.392623,13.226160,18.613751,0.0032470259
15.89500,8.636982,13.554171,18.931155,8.636386,13.552046,18.933497,0.0032177309
15.90000,8.884716,13.875316,19.277259,8.884043,13.873075,19.279432,0.0031929974
15.90500,9.135874,14.189776,19.650004,9.135121,14.187422,19.651995,0.0031735292
15.91000,9.389914,14.495582,20.049697,9.389081,14.493120,20.051495,0.0031600219
15.91500,9.646223,14.790619,20.476490,9.645308,14.788056,20.478081,0.0031531343
15.92000,9.904110,15.072639,20.930350,9.903112,15.069981,20.931723,0.0031534560
15.92500,10.162806,15.339268,21.411041,10.161725,15.336525,21.412182,0.0031614738
15.93000,10.421460,15.588026,21.918091,10.420296,15.585209,21.918988,0.0031775372
15.93500,10.679138,15.816343,22.450770,10.677892,15.813465,22.451412,0.0032018289
15.94000,10.934829,16.021588,23.008066,10.933502,16.018663,23.008442,0.0032343400
15.94500,11.187437,16.201097,23.588663,11.186031,16.198141,23.588763,0.0032748549
15.95000,11.435792,16.352211,24.190920,11.434310,16.349242,24.190736,0.0033229457
15.95500,11.678653,16.472314,24.812859,11.677099,16.469352,24.812383,0.0033779770
15.96000,11.914712,16.558881,25.452154,11.913090,16.555948,25.451381,0.0034391213
15.96500,12.142607,16.609526,26.106127,12.140922,16.606646,26.105054,0.0035053825
15.97000,12.360928,16.622057,26.771755,12.359187,16.619252,26.770382,0.0035756255
15.97500,12.568235,16.594526,27.445681,12.566444,16.591822,27.444010,0.0036486113
15.98000,12.763070,16.525287,28.124237,12.761237,16.522710,28.122273,0.0037230337
15.98500,12.943972,16.413051,28.803477,12.942107,16.410626,28.801228,0.0037975569
15.99000,13.109502,16.256933,29.479216,13.107614,16.254685,29.476693,0.0038708531
15.99500,13.258256,16.056499,30.147086,13.256355,16.054454,30.144303,0.0039416378
16.00000,13.388890,15.811805,30.802593,13.386988,15.809987,30.799569,0.0040087032
16.00500,13.500142,15.523424,31.441190,13.498250,15.521855,31.437945,0.0040709478
16.01000,13.590851,15.192465,32.058347,13.588981,15.191165,32.054905,0.0041274032
16.01500,13.659981,14.820575,32.649633,13.658145,14.819562,32.646020,0.0041772561
16.02000,13.706639,14.409934,33.210798,13.704851,14.409222,33.207043,0.0042198658
16.02500,13.730095,13.963228,33.737849,13.728368,13.962829,33.733982,0.0042547764
16.03000,13.729799,13.483616,34.227130,13.728144,13.483537,34.223182,0.0042817232
16.03500,13.705390,12.974677,34.675389,13.703820,12.974922,34.671392,0.0043006344
16.04000,13.656709,12.440346,35.079837,13.655236,12.440916,35.075825,0.0043116251
16.04500,13.583805,11.884848,35.438199,13.582439,11.885739,35.434204,0.0043149870
16.05000,13.486934,11.312610,35.748751,13.485686,11.313814,35.744804,0.0043111722
16.05500,13.366561,10.728182,36.010334,13.365440,10.729688,36.006464,0.0043007721
16.06000,13.223350,10.136148,36.222365,13.222364,10.137943,36.218602,0.0042844921
16.06500,13.058156,9.541043,36.384829,13.057313,9.543110,36.381196,0.0042631238
16.07000,12.872011,8.947272,36.498250,12.871315,8.949591,36.494771,0.0042375153
16.07500,12.666104,8.359034,36.563660,12.665562,8.361584,36.560356,0.0042085403
16.08000,12.441769,7.780259,36.582551,12.441382,7.783017,36.579438,0.0041770689
16.08500,12.200455,7.214554,36.556821,12.200226,7.217496,36.553911,0.0041439399
16.09000,11.943708,6.665159,36.488709,11.943638,6.668261,36.486014,0.0041099364
16.09500,11.673150,6.134916,36.380736,11.673238,6.138154,36.378263,0.0040757659
16.10000,11.390447,5.626253,36.235634,11.390692,5.629604,36.233388,0.0040420449
16.10500,11.097298,5.141176,36.056287,11.097696,5.144617,36.054269,0.0040092893
16.11000,10.795401,4.681271,35.845663,10.795950,4.684781,35.843873,0.0039779093
16.11500,10.486442,4.247720,35.606764,10.487136,4.251277,35.605198,0.0039482107
16.12000,10.172072,3.841319,35.342570,10.172907,3.844905,35.341223,0.0039203995
16.12500,9.853890,3.462505,35.055995,9.854860,3.466103,35.054860,0.0038945912
16.13000,9.533433,3.111390,34.749852,9.534531,3.114984,34.748923,0.0038708222
16.13500,9.212158,2.787793,34.426823,9.213377,2.791370,34.426090,0.0038490636
16.14000,8.891439,2.491279,34.089434,8.892772,2.494827,34.088887,0.0038292354
16.14500,8.572552,2.221191,33.740037,8.573993,2.224700,33.739667,0.0038112209
16.15000,8.256679,1.976693,33.380805,8.258219,1.980155,33.380601,0.0037948799
16.15500,7.944896,1.756799,33.013721,7.946528,1.760208,33.013673,0.0037800614
16.16000,7.638177,1.560407,32.640582,7.639894,1.563758,32.640680,0.0037666137
16.16500,7.337392,1.386332,32.262999,7.339188,1.389621,32.263232,0.0037543931
16.17000,7.043310,1.233329,31.882405,7.045177,1.236553,31.882763,0.0037432707
16.17500,6.756601,1.100119,31.500063,6.758532,1.103278,31.500536,0.0037331372
16.18000,6.477838,0.985412,31.117077,6.479828,0.988505,31.117656,0.0037239061
16.18500,6.207504,0.887920,30.734403,6.209547,0.890949,30.735081,0.0037155156
16.19000,5.945998,0.806377,30.352863,5.948087,0.809343,30.353631,0.0037079290
16.19500,5.693635,0.739550,29.973154,5.695765,0.742455,29.974005,0.0037011344
16.20000,5.450658,0.686248,29.595864,5.452825,0.689095,29.596791,0.0036951435
16.20500,5.217241,0.645331,29.221484,5.219439,0.648123,29.222480,0.0036899898
16.21000,4.993494,0.615716,28.850414,4.995720,0.618456,28.851475,0.0036857266
16.21500,4.779472,0.596378,28.482982,4.781722,0.599070,28.484101,0.0036824248
16.22000,4.575178,0.586359,28.119449,4.577448,0.589007,28.120621,0.0036801703
16.22500,4.380569,0.584762,27.760017,4.382857,0.587371,27.761239,0.0036790617
16.23000,4.195564,0.590758,27.404842,4.197866,0.593332,27.406110,0.0036792083
16.23500,4.020044,0.603580,27.054038,4.022359,0.606124,27.055349,0.0036807275
16.24000,3.853864,0.622526,26.707687,3.856189,0.625044,26.709036,0.0036837428
16.24500,3.696849,0.646955,26.365838,3.699184,0.649452,26.367224,0.0036883825
16.25000,3.548806,0.676285,26.028521,3.551148,0.678765,26.029941,0.0036947778
16.25500,3.409524,0.709990,25.695744,3.411872,0.712458,25.697197,0.0037030612
16.26000,3.278776,0.747601,25.367504,3.281130,0.750061,25.368986,0.0037133660
16.26500,3.156326,0.788696,25.043782,3.158685,0.791153,25.045294,0.0037258247
16.27000,3.041931,0.832906,24.724554,3.044294,0.835363,24.726092,0.0037405686
16.27500,2.935340,0.879903,24.409786,2.937708,0.882365,24.411350,0.0037577274
16.28000,2.836303,0.929404,24.099441,2.838676,0.931876,24.101031,0.0037774285
16.28500,2.744566,0.981165,23.793481,2.746944,0.983650,23.795096,0.0037997969
16.29000,2.659879,1.034980,23.491863,2.662263,1.037482,23.493502,0.0038249555
16.29500,2.581994,1.090674,23.194547,2.584384,1.093198,23.196209,0.0038530244
16.30000,2.510667,1.148107,22.901490,2.513064,1.150657,22.903175,0.0038841219
16.30500,2.445660,1.207167,22.612652,2.448065,1.209745,22.614361,0.0039183644
16.31000,2.386742,1.267768,22.327997,2.389157,1.270379,22.329729,0.0039558665
16.31500,2.333689,1.329849,22.047486,2.336115,1.332497,22.049242,0.0039967420
16.32000,2.286288,1.393373,21.771087,2.288725,1.396061,21.772867,0.0040411039
16.32500,2.244331,1.458324,21.498771,2.246781,1.461056,21.500574,0.0040890649
16.33000,2.207623,1.524703,21.230508,2.210089,1.527483,21.232337,0.0041407384
16.33500,2.175979,1.592531,20.966276,2.178461,1.595362,20.968130,0.0041962386
16.34000,2.149222,1.661845,20.706054,2.151722,1.664730,20.707935,0.0042556810
16.34500,2.127188,1.732696,20.449826,2.129708,1.735639,20.451734,0.0043191836
16.35000,2.109723,1.805148,20.197580,2.112266,1.808154,20.199516,0.0043868664
16.35500,2.096685,1.879282,19.949306,2.099251,1.882353,19.951271,0.0044588530
16.36000,2.087941,1.955185,19.705000,2.090534,1.958325,19.706996,0.0045352704
16.36500,2.083371,2.032960,19.464663,2.085992,2.036173,19.466692,0.0046162497
16.37000,2.082865,2.112717,19.228299,2.085517,2.116006,19.230361,0.0047019266
16.37500,2.086325,2.194577,18.995917,2.089010,2.197947,18.998016,0.0047924418
16.38000,2.093663,2.278670,18.767533,2.096383,2.282124,18.769669,0.0048879413
16.38500,2.104802,2.365135,18.543165,2.107560,2.368676,18.545341,0.0049885768
16.39000,2.119676,2.454117,18.322839,2.122475,2.457750,18.325057,0.0050945063
16.39500,2.138229,2.545771,18.106587,2.141071,2.549500,18.108849,0.0052058937
16.40000,2.160417,2.640258,17.894445,2.163304,2.644087,17.896755,0.0053229100
16.40500,2.186203,2.737747,17.686458,2.189139,2.741680,17.688818,0.0054457325
16.41000,2.215564,2.838415,17.482677,2.218552,2.842456,17.485090,0.0055745458
16.41500,2.248485,2.942443,17.283161,2.251527,2.946596,17.285631,0.0057095413
16.42000,2.284960,3.050021,17.087977,2.288059,3.054291,17.090507,0.0058509178
16.42500,2.324994,3.161345,16.897200,2.328153,3.165735,16.899795,0.0059988810
16.43000,2.368602,3.276616,16.710916,2.371823,3.281132,16.713579,0.0061536437
16.43500,2.415805,3.396043,16.529219,2.419093,3.400688,16.531956,0.0063154260
16.44000,2.466638,3.519840,16.352216,2.469995,3.524620,16.355030,0.0064844543
16.44500,2.521141,3.648227,16.180023,2.524571,3.653147,16.182921,0.0066609620
16.45000,2.579365,3.781432,16.012771,2.582871,3.786495,16.015758,0.0068451886
16.45500,2.641369,3.919685,15.850603,2.644955,3.924898,15.853685,0.0070373791
16.46000,2.707220,4.063225,15.693677,2.710889,4.068591,15.696860,0.0072377843
16.46500,2.776996,4.212294,15.542166,2.780752,4.217818,15.545457,0.0074466590
16.47000,2.850780,4.367139,15.396260,2.854625,4.372826,15.399668,0.0076642622
16.47500,2.928664,4.528012,15.256169,2.932604,4.533867,15.259700,0.0078908555
16.48000,3.010749,4.695169,15.122119,3.014786,4.701196,15.125782,0.0081267024
16.48500,3.097143,4.868868,14.994359,3.101282,4.875072,14.998164,0.0083720668
16.49000,3.187961,5.049371,14.873159,3.192205,5.055756,14.877115,0.0086272114
16.49500,3.283326,5.236941,14.758815,3.287679,5.243511,14.762933,0.0088923962
16.50000,3.383367,5.431841,14.651648,3.387833,5.438601,14.655939,0.0091678762
16.50500,3.488220,5.634333,14.552005,3.492802,5.641287,14.556480,0.0094538996
16.51000,3.598027,5.844679,14.460263,3.602729,5.851829,14.464936,0.0097507045
16.51500,3.712935,6.063134,14.376832,3.717762,6.070485,14.381716,0.0100585164
16.52000,3.833098,6.289949,14.302155,3.838053,6.297502,14.307263,0.0103775448
16.52500,3.958673,6.525366,14.236707,3.963760,6.533123,14.242056,0.0107079793
16.53000,4.089822,6.769614,14.181005,4.095044,6.777577,14.186611,0.0110499855
16.53500,4.226708,7.022911,14.135604,4.232069,7.031081,14.141483,0.0114037001
16.54000,4.369498,7.285455,14.101100,4.375001,7.293831,14.107271,0.0117692257
16.54500,4.518359,7.557424,14.078133,4.524007,7.566004,14.084616,0.0121466253
16.55000,4.673460,7.838967,14.067391,4.679256,7.847749,14.074205,0.0125359151
16.55500,4.834965,8.130203,14.069607,4.840911,8.139183,14.076773,0.0129370583
16.56000,5.003037,8.431215,14.085563,5.009136,8.440388,14.093105,0.0133499569
16.56500,5.177834,8.742040,14.116095,5.184088,8.751399,14.124034,0.0137744433
16.57000,5.359507,9.062666,14.162086,5.365916,9.072202,14.170448,0.0142102715
16.57500,5.548195,9.393023,14.224474,5.554762,9.402724,14.233284,0.0146571071
16.58000,5.744030,9.732971,14.304248,5.750753,9.742824,14.313531,0.0151145175
16.58500,5.947125,10.082296,14.402448,5.954004,10.092284,14.412230,0.0155819603
16.59000,6.157576,10.440695,14.520161,6.164609,10.450800,14.530471,0.0160587727
16.59500,6.375458,10.807769,14.658523,6.382643,10.817968,14.669388,0.0165441593
16.60000,6.600819,11.183008,14.818710,6.608153,11.193275,14.830158,0.0170371806
16.60500,6.833677,11.565780,15.001937,6.841156,11.576085,15.013996,0.0175367412
16.61000,7.074017,11.955316,15.209445,7.081634,11.965626,15.222141,0.0180415781
16.61500,7.321781,12.350701,15.442496,7.329528,12.360977,15.455856,0.0185502507
16.62000,7.576866,12.750854,15.702359,7.584735,12.761053,15.716409,0.0190611308
16.62500,7.839119,13.154518,15.990300,7.847099,13.164592,16.005062,0.0195723947
16.63000,8.108325,13.560248,16.307558,8.116403,13.570144,16.323053,0.0200820182
16.63500,8.384207,13.966392,16.655331,8.392368,13.976052,16.671577,0.0205877735
16.64000,8.666414,14.371086,17.034750,8.674641,14.380446,17.051761,0.0210872308
16.64500,8.954517,14.772240,17.446856,8.962790,14.781231,17.464642,0.0215777640
16.65000,9.247999,15.167534,17.892566,9.256297,15.176081,17.911128,0.0220565620
16.65500,9.546251,15.554408,18.372639,9.554548,15.562433,18.391976,0.0225206467
16.66000,9.848560,15.930071,18.887645,9.856830,15.937488,18.907747,0.0229668986
16.66500,10.154110,16.291498,19.437920,10.162322,16.298219,19.458767,0.0233920899
16.67000,10.461969,16.635443,20.023528,10.470089,16.641376,20.045091,0.0237929278
16.67500,10.771088,16.958459,20.644212,10.779080,16.963510,20.666452,0.0241661063
16.68000,11.080296,17.256922,21.299355,11.088120,17.260995,21.322221,0.0245083689
16.68500,11.388299,17.527065,21.987934,11.395914,17.530065,22.011362,0.0248165804
16.69000,11.693680,17.765023,22.708475,11.701042,17.766855,22.732389,0.0250878073
16.69500,11.994901,17.966883,23.459022,12.001962,17.967458,23.483330,0.0253194062
16.70000,12.290308,18.128752,24.237096,12.297021,18.127984,24.261694,0.0255091175
16.70500,12.578141,18.246823,25.039680,12.584454,18.244636,25.064450,0.0256551608
16.71000,12.856543,18.317462,25.863197,12.862405,18.313790,25.888007,0.0257563288
16.71500,13.123575,18.337294,26.703517,13.128935,18.332082,26.728223,0.0258120742
16.72000,13.377240,18.303294,27.555966,13.382045,18.296505,27.580412,0.0258225841
16.72500,13.615497,18.212886,28.415357,13.619698,18.204498,28.439379,0.0257888354
16.73000,13.836295,18.064034,29.276044,13.839842,18.054046,29.299470,0.0257126246
16.73500,14.037598,17.855335,30.131983,14.040446,17.843767,30.154638,0.0255965656
16.74000,14.217417,17.586097,30.976825,14.219524,17.572991,30.998532,0.0254440490
16.74500,14.373847,17.256412,31.804015,14.375176,17.241834,31.824600,0.0252591608
16.75000,14.505100,16.867200,32.606913,14.505619,16.851238,32.626208,0.0250465569
16.75500,14.609541,16.420242,33.378924,14.609224,16.403008,33.396770,0.0248112964
16.76000,14.685723,15.918188,34.113638,14.684552,15.899815,34.129891,0.0245586394
16.76500,14.732418,15.364531,34.804967,14.730384,15.345171,34.819501,0.0242938183
16.77000,14.748653,14.763564,35.447287,14.745752,14.743387,35.459996,0.0240217985
16.77500,14.733724,14.120305,36.035564,14.729965,14.099493,36.046365,0.0237470444
16.78000,14.687226,13.440398,36.565469,14.682623,13.419143,36.574302,0.0234733114
16.78500,14.609060,12.729994,37.033470,14.603639,12.708493,37.040304,0.0232034805
16.79000,14.499444,11.995616,37.436904,14.493236,11.974067,37.441734,0.0229394537
16.79500,14.358906,11.244012,37.774020,14.351953,11.222610,37.776867,0.0226821170
16.80000,14.188283,10.482005,38.043993,14.180633,10.460939,38.044901,0.0224313765
16.80500,13.988701,9.716345,38.246908,13.980408,9.695789,38.245948,0.0221862602
16.81000,13.761555,8.953561,38.383724,13.752680,8.933678,38.380985,0.0219450745
16.81500,13.508485,8.199840,38.456206,13.499093,8.180776,38.451795,0.0217055979
16.82000,13.231339,7.460912,38.466839,13.221498,7.442791,38.460878,0.0214652928
16.82500,12.932143,6.741957,38.418730,12.921924,6.724885,38.411351,0.0212215148
16.83000,12.613062,6.047542,38.315498,12.602535,6.031602,38.306841,0.0209717054
16.83500,12.276360,5.381570,38.161155,12.265599,5.366827,38.151363,0.0207135541
16.84000,11.924366,4.747266,37.959994,11.913441,4.733762,37.949210,0.0204451232
16.84500,11.559436,4.147165,37.716474,11.548416,4.134924,37.704841,0.0201649336
16.85000,11.183917,3.583140,37.435119,11.172869,3.572167,37.422773,0.0198720117
16.85500,10.800119,3.056429,37.120425,10.789105,3.046715,37.107496,0.0195659019
16.86000,10.410282,2.567684,36.776776,10.399363,2.559203,36.763387,0.0192466509
16.86500,10.016559,2.117022,36.408382,10.005788,2.109740,36.394645,0.0189147695
16.87000,9.620989,1.704094,36.019223,9.610416,1.697963,36.005239,0.0185711795
16.87500,9.225485,1.328139,35.613009,9.215156,1.323107,35.598872,0.0182171504
16.88000,8.831821,0.988058,35.193157,8.821777,0.984065,35.178946,0.0178542317
16.88500,8.441626,0.682472,34.762771,8.431900,0.679455,34.748557,0.0174841852
16.89000,8.056372,0.409782,34.324638,8.046997,0.407675,34.310483,0.0171089191
16.89500,7.677381,0.168229,33.881234,7.668381,0.166964,33.867187,0.0167304276
16.90000,7.305821,-0.044064,33.434728,7.297217,-0.044552,33.420832,0.0163507362
16.90500,6.942707,-0.229037,32.987003,6.934518,-0.228814,32.973292,0.0159718541
16.91000,6.588913,-0.388666,32.539667,6.581150,-0.387796,32.526169,0.0155957335
16.91500,6.245171,-0.524919,32.094084,6.237844,-0.523463,32.080818,0.0152242363
16.92000,5.912084,-0.639739,31.651386,5.905198,-0.637755,31.638369,0.0148591072
16.92500,5.590129,-0.735014,31.212503,5.583688,-0.732557,31.199745,0.0145019533
16.93000,5.279673,-0.812566,30.778186,5.273676,-0.809686,30.765692,0.0141542287
16.93500,4.980976,-0.874132,30.349023,4.975421,-0.870877,30.336798,0.0138172250
16.94000,4.694202,-0.921362,29.925468,4.689086,-0.917774,29.913510,0.0134920656
16.94500,4.419432,-0.955804,29.507853,4.414747,-0.951924,29.496161,0.0131797042
16.95000,4.156667,-0.978908,29.096413,4.152407,-0.974772,29.084983,0.0128809271
16.95500,3.905842,-0.992021,28.691296,3.901997,-0.987660,28.680122,0.0125963575
16.96000,3.666830,-0.996387,28.292581,3.663390,-0.991830,28.281657,0.0123264636
