t,x,y,z
3.17000,-14.721227,-16.995410,33.046982
3.17500,-14.820427,-16.509310,33.838811
3.18000,-14.889664,-15.966175,34.589169
3.18500,-14.927714,-15.370031,35.291707
3.19000,-14.933628,-14.725745,35.940622
3.19500,-14.906763,-14.038939,36.530799
3.20000,-14.846793,-13.315869,37.057925
3.20500,-14.753730,-12.563289,37.518586
3.21000,-14.627921,-11.788297,37.910332
3.21500,-14.470050,-10.998170,38.231711
3.22000,-14.281121,-10.200198,38.482275
3.22500,-14.062442,-9.401522,38.662552
3.23000,-13.815601,-8.608985,38.773984
3.23500,-13.542429,-7.828994,38.818851
3.24000,-13.244970,-7.067414,38.800166
3.24500,-12.925436,-6.329472,38.721557
3.25000,-12.586173,-5.619702,38.587145
3.25500,-12.229611,-4.941901,38.401414
3.26000,-11.858233,-4.299124,38.169084
3.26500,-11.474529,-3.693689,37.894994
3.27000,-11.080963,-3.127207,37.583992
3.27500,-10.679943,-2.600631,37.240844
3.28000,-10.273789,-2.114306,36.870147
3.28500,-9.864711,-1.668041,36.476272
3.29000,-9.454793,-1.261174,36.063307
3.29500,-9.045971,-0.892648,35.635029
3.30000,-8.640028,-0.561076,35.194878
3.30500,-8.238589,-0.264812,34.745950
3.31000,-7.843109,-0.002016,34.290996
3.31500,-7.454883,0.229296,33.832432
3.32000,-7.075042,0.431192,33.372351
3.32500,-6.704559,0.605788,32.912545
3.33000,-6.344257,0.755204,32.454528
3.33500,-5.994816,0.881534,31.999559
3.34000,-5.656782,0.986825,31.548668
3.34500,-5.330576,1.073051,31.102683
3.35000,-5.016504,1.142100,30.662252
3.35500,-4.714766,1.195762,30.227870
3.36000,-4.425472,1.235725,29.799899
3.36500,-4.148641,1.263566,29.378586
3.37000,-3.884221,1.280752,28.964086
3.37500,-3.632094,1.288640,28.556477
3.38000,-3.392080,1.288476,28.155771
3.38500,-3.163955,1.281402,27.761931
3.39000,-2.947449,1.268460,27.374878
3.39500,-2.742258,1.250592,26.994506
3.40000,-2.548049,1.228650,26.620684
3.40500,-2.364466,1.203401,26.253264
3.41000,-2.191135,1.175531,25.892089
3.41500,-2.027668,1.145651,25.536995
3.42000,-1.873669,1.114303,25.187817
3.42500,-1.728736,1.081966,24.844387
3.43000,-1.592464,1.049062,24.506541
3.43500,-1.464449,1.015958,24.174120
3.44000,-1.344291,0.982973,23.846969
3.44500,-1.231592,0.950384,23.524939
3.45000,-1.125965,0.918428,23.207886
3.45500,-1.027028,0.887304,22.895676
3.46000,-0.934409,0.857183,22.588180
3.46500,-0.847750,0.828206,22.285276
3.47000,-0.766699,0.800490,21.986848
3.47500,-0.690921,0.774127,21.692787
3.48000,-0.620088,0.749192,21.402992
3.48500,-0.553891,0.725744,21.117364
3.49000,-0.492027,0.703825,20.835812
3.49500,-0.434212,0.683464,20.558251
3.50000,-0.380170,0.664682,20.284598
3.50500,-0.329642,0.647488,20.014777
3.51000,-0.282377,0.631884,19.748713
3.51500,-0.238139,0.617867,19.486337
3.52000,-0.196703,0.605427,19.227584
3.52500,-0.157856,0.594552,18.972390
3.53000,-0.121397,0.585225,18.720696
3.53500,-0.087132,0.577429,18.472443
3.54000,-0.054882,0.571143,18.227576
3.54500,-0.024474,0.566347,17.986043
3.55000,0.004253,0.563022,17.747793
3.55500,0.031452,0.561147,17.512777
3.56000,0.057269,0.560703,17.280947
3.56500,0.081840,0.561673,17.052257
3.57000,0.105294,0.564041,16.826665
3.57500,0.127754,0.567793,16.604126
3.58000,0.149336,0.572918,16.384600
3.58500,0.170148,0.579407,16.168046
3.59000,0.190295,0.587254,15.954425
3.59500,0.209876,0.596456,15.743700
3.60000,0.228984,0.607013,15.535833
3.60500,0.247708,0.618929,15.330789
3.61000,0.266134,0.632210,15.128534
3.61500,0.284342,0.646866,14.929033
3.62000,0.302411,0.662913,14.732255
3.62500,0.320417,0.680367,14.538167
3.63000,0.338430,0.699251,14.346740
3.63500,0.356522,0.719590,14.157944
3.64000,0.374759,0.741416,13.971751
3.64500,0.393209,0.764761,13.788134
3.65000,0.411936,0.789664,13.607067
3.65500,0.431003,0.816169,13.428524
3.66000,0.450473,0.844322,13.252483
3.66500,0.470408,0.874177,13.078921
3.67000,0.490871,0.905790,12.907817
3.67500,0.511921,0.939224,12.739152
3.68000,0.533621,0.974545,12.572909
3.68500,0.556034,1.011826,12.409070
3.69000,0.579222,1.051145,12.247622
3.69500,0.603248,1.092584,12.088551
3.70000,0.628177,1.136235,11.931848
3.70500,0.654076,1.182191,11.777504
3.71000,0.681012,1.230555,11.625512
3.71500,0.709054,1.281435,11.475870
3.72000,0.738274,1.334945,11.328575
3.72500,0.768746,1.391208,11.183631
3.73000,0.800546,1.450353,11.041042
3.73500,0.833753,1.512516,10.900817
3.74000,0.868450,1.577842,10.762969
3.74500,0.904722,1.646485,10.627514
3.75000,0.942657,1.718605,10.494473
3.75500,0.982348,1.794374,10.363871
3.76000,1.023892,1.873971,10.235741
3.76500,1.067390,1.957586,10.110119
3.77000,1.112948,2.045419,9.987049
3.77500,1.160675,2.137679,9.866580
3.78000,1.210688,2.234587,9.748772
3.78500,1.263106,2.336378,9.633691
3.79000,1.318058,2.443293,9.521411
3.79500,1.375675,2.555591,9.412021
3.80000,1.436097,2.673539,9.305615
3.80500,1.499469,2.797421,9.202304
3.81000,1.565944,2.927531,9.102210
3.81500,1.635682,3.064180,9.005470
3.82000,1.708851,3.207690,8.912238
3.82500,1.785626,3.358399,8.822685
3.83000,1.866191,3.516661,8.737002
3.83500,1.950739,3.682842,8.655401
3.84000,2.039470,3.857325,8.578117
3.84500,2.132596,4.040507,8.505412
3.85000,2.230336,4.232801,8.437575
3.85500,2.332921,4.434632,8.374928
3.86000,2.440589,4.646441,8.317824
3.86500,2.553591,4.868682,8.266657
3.87000,2.672186,5.101820,8.221858
3.87500,2.796646,5.346333,8.183904
3.88000,2.927250,5.602706,8.153322
3.88500,3.064290,5.871433,8.130690
3.89000,3.208066,6.153011,8.116644
3.89500,3.358890,6.447940,8.111883
3.90000,3.517079,6.756717,8.117173
3.90500,3.682964,7.079829,8.133357
3.91000,3.856879,7.417756,8.161352
3.91500,4.039167,7.770953,8.202164
3.92000,4.230174,8.139852,8.256891
3.92500,4.430252,8.524847,8.326726
3.93000,4.639751,8.926286,8.412968
3.93500,4.859021,9.344459,8.517026
3.94000,5.088408,9.779582,8.640424
3.94500,5.328249,10.231783,8.784809
3.95000,5.578867,10.701085,8.951949
3.95500,5.840569,11.187379,9.143744
3.96000,6.113638,11.690410,9.362220
3.96500,6.398325,12.209745,9.609534
3.97000,6.694844,12.744745,9.887965
3.97500,7.003362,13.294536,10.199914
3.98000,7.323987,13.857974,10.547884
3.98500,7.656761,14.433608,10.934471
3.99000,8.001644,15.019645,11.362342
3.99500,8.358499,15.613904,11.834199
4.00000,8.727082,16.213781,12.352750
4.00500,9.107022,16.816210,12.920658
4.01000,9.497804,17.417621,13.540486
4.01500,9.898750,18.013910,14.214633
4.02000,10.309002,18.600410,14.945249
4.02500,10.727503,19.171874,15.734149
4.03000,11.152975,19.722469,16.582710
4.03500,11.583907,20.245786,17.491756
4.04000,12.018531,20.734871,18.461441
4.04500,12.454818,21.182274,19.491115
4.05000,12.890462,21.580135,20.579197
4.05500,13.322877,21.920291,21.723047
4.06000,13.749204,22.194420,22.918850
4.06500,14.166313,22.394220,24.161514
4.07000,14.570830,22.511620,25.444600
4.07500,14.959161,22.539017,26.760279
4.08000,15.327533,22.469542,28.099345
4.08500,15.672046,22.297340,29.451271
4.09000,15.988736,22.017849,30.804335
4.09500,16.273647,21.628072,32.145807
4.10000,16.522913,21.126822,33.462194
4.10500,16.732848,20.514913,34.739561
4.11000,16.900036,19.795304,35.963885
4.11500,17.021427,18.973147,37.121461
4.12000,17.094426,18.055763,38.199318
4.12500,17.116970,17.052519,39.185629
4.13000,17.087601,15.974607,40.070100
4.13500,17.005516,14.834743,40.844297
4.14000,16.870602,13.646796,41.501913
4.14500,16.683448,12.425365,42.038930
4.15000,16.445334,11.185327,42.453698
4.15500,16.158201,9.941384,42.746903
4.16000,15.824598,8.707642,42.921445
4.16500,15.447618,7.497229,42.982222
4.17000,15.030811,6.321977,42.935860
4.17500,14.578093,5.192190,42.790384
4.18000,14.093652,4.116480,42.554869
4.18500,13.581849,3.101701,42.239087
4.19000,13.047122,2.152940,41.853164
4.19500,12.493898,1.273592,41.407268
4.20000,11.926515,0.465472,40.911344
4.20500,11.349154,-0.271022,40.374885
4.21000,10.765779,-0.936728,39.806761
4.21500,10.180091,-1.533524,39.215100
4.22000,9.595502,-2.064128,38.607203
4.22500,9.015106,-2.531911,37.989514
4.23000,8.441668,-2.940718,37.367613
4.23500,7.877624,-3.294712,36.746245
4.24000,7.325084,-3.598231,36.129360
4.24500,6.785839,-3.855679,35.520180
4.25000,6.261380,-4.071425,34.921265
4.25500,5.752915,-4.249728,34.334586
4.26000,5.261389,-4.394683,33.761601
4.26500,4.787505,-4.510179,33.203328
4.27000,4.331748,-4.599867,32.660414
4.27500,3.894409,-4.667148,32.133196
4.28000,3.475604,-4.715163,31.621763
4.28500,3.075297,-4.746792,31.126003
4.29000,2.693319,-4.764663,30.645648
4.29500,2.329388,-4.771156,30.180314
4.30000,1.983124,-4.768418,29.729534
4.30500,1.654068,-4.758378,29.292781
4.31000,1.341694,-4.742760,28.869495
4.31500,1.045422,-4.723098,28.459101
4.32000,0.764629,-4.700755,28.061018
4.32500,0.498661,-4.676933,27.674676
4.33000,0.246840,-4.652694,27.299524
4.33500,0.008475,-4.628967,26.935032
4.34000,-0.217138,-4.606567,26.580702
4.34500,-0.430703,-4.586204,26.236066
4.35000,-0.632922,-4.568494,25.900688
4.35500,-0.824491,-4.553971,25.574168
4.36000,-1.006097,-4.543097,25.256141
4.36500,-1.178413,-4.536269,24.946274
4.37000,-1.342099,-4.533825,24.644269
4.37500,-1.497797,-4.536057,24.349858
4.38000,-1.646130,-4.543212,24.062806
4.38500,-1.787703,-4.555501,23.782906
4.39000,-1.923101,-4.573101,23.509979
4.39500,-2.052888,-4.596163,23.243872
4.40000,-2.177606,-4.624816,22.984458
4.40500,-2.297779,-4.659167,22.731633
4.41000,-2.413909,-4.699308,22.485315
4.41500,-2.526476,-4.745318,22.245445
4.42000,-2.635944,-4.797263,22.011983
4.42500,-2.742753,-4.855204,21.784908
4.43000,-2.847327,-4.919192,21.564221
4.43500,-2.950071,-4.989275,21.349937
4.44000,-3.051373,-5.065495,21.142091
4.44500,-3.151604,-5.147894,20.940735
4.45000,-3.251118,-5.236509,20.745938
4.45500,-3.350254,-5.331379,20.557786
4.46000,-3.449336,-5.432541,20.376382
4.46500,-3.548675,-5.540030,20.201846
4.47000,-3.648568,-5.653883,20.034313
4.47500,-3.749300,-5.774137,19.873937
4.48000,-3.851141,-5.900824,19.720891
4.48500,-3.954353,-6.033979,19.575362
4.49000,-4.059185,-6.173634,19.437558
4.49500,-4.165876,-6.319817,19.307704
4.50000,-4.274653,-6.472554,19.186046
4.50500,-4.385737,-6.631864,19.072847
4.51000,-4.499334,-6.797760,18.968391
4.51500,-4.615644,-6.970249,18.872982
4.52000,-4.734856,-7.149325,18.786945
4.52500,-4.857149,-7.334973,18.710626
4.53000,-4.982693,-7.527161,18.644392
4.53500,-5.111647,-7.725843,18.588631
4.54000,-5.244160,-7.930953,18.543753
4.54500,-5.380370,-8.142401,18.510190
4.55000,-5.520403,-8.360073,18.488393
4.55500,-5.664373,-8.583826,18.478837
4.56000,-5.812380,-8.813485,18.482012
4.56500,-5.964510,-9.048836,18.498429
4.57000,-6.120833,-9.289627,18.528617
4.57500,-6.281404,-9.535560,18.573119
4.58000,-6.446257,-9.786287,18.632488
4.58500,-6.615409,-10.041408,18.707291
4.59000,-6.788851,-10.300460,18.798098
4.59500,-6.966555,-10.562921,18.905482
4.60000,-7.148465,-10.828196,19.030013
4.60500,-7.334496,-11.095620,19.172250
4.61000,-7.524534,-11.364449,19.332739
4.61500,-7.718433,-11.633857,19.512001
4.62000,-7.916010,-11.902933,19.710527
4.62500,-8.117045,-12.170675,19.928766
4.63000,-8.321279,-12.435992,20.167115
4.63500,-8.528408,-12.697701,20.425910
4.64000,-8.738084,-12.954524,20.705409
4.64500,-8.949912,-13.205092,21.005784
4.65000,-9.163445,-13.447949,21.327103
4.65500,-9.378188,-13.681553,21.669320
4.66000,-9.593590,-13.904285,22.032253
4.66500,-9.809047,-14.114458,22.415578
4.67000,-10.023902,-14.310329,22.818808
4.67500,-10.237443,-14.490112,23.241279
4.68000,-10.448905,-14.651993,23.682141
4.68500,-10.657472,-14.794156,24.140343
4.69000,-10.862278,-14.914798,24.614625
4.69500,-11.062414,-15.012159,25.103511
4.70000,-11.256930,-15.084548,25.605303
4.70500,-11.444843,-15.130371,26.118084
4.71000,-11.625142,-15.148163,26.639721
4.71500,-11.796800,-15.136619,27.167873
4.72000,-11.958778,-15.094625,27.700006
4.72500,-12.110040,-15.021292,28.233409
4.73000,-12.249565,-14.915978,28.765223
4.73500,-12.376355,-14.778323,29.292468
4.74000,-12.489450,-14.608266,29.812075
4.74500,-12.587944,-14.406063,30.320929
4.75000,-12.670993,-14.172300,30.815907
4.75500,-12.737834,-13.907900,31.293925
4.76000,-12.787791,-13.614120,31.751986
4.76500,-12.820294,-13.292543,32.187221
4.77000,-12.834883,-12.945061,32.596940
4.77500,-12.831220,-12.573852,32.978669
4.78000,-12.809099,-12.181349,33.330195
4.78500,-12.768444,-11.770205,33.649595
4.79000,-12.709319,-11.343250,33.935266
4.79500,-12.631927,-10.903446,34.185941
4.80000,-12.536607,-10.453837,34.400711
4.80500,-12.423829,-9.997503,34.579020
4.81000,-12.294194,-9.537510,34.720668
4.81500,-12.148419,-9.076863,34.825799
4.82000,-11.987331,-8.618460,34.894885
4.82500,-11.811855,-8.165056,34.928698
4.83000,-11.623001,-7.719227,34.928290
4.83500,-11.421849,-7.283341,34.894951
4.84000,-11.209538,-6.859536,34.830181
4.84500,-10.987248,-6.449703,34.735650
4.85000,-10.756190,-6.055478,34.613161
4.85500,-10.517586,-5.678240,34.464617
4.86000,-10.272662,-5.319105,34.291980
4.86500,-10.022632,-4.978943,34.097244
4.87000,-9.768686,-4.658382,33.882404
4.87500,-9.511981,-4.357824,33.649426
4.88000,-9.253634,-4.077463,33.400231
4.88500,-8.994710,-3.817304,33.136671
4.89000,-8.736220,-3.577180,32.860517
4.89500,-8.479112,-3.356779,32.573443
4.90000,-8.224271,-3.155659,32.277023
4.90500,-7.972512,-2.973270,31.972722
4.91000,-7.724584,-2.808975,31.661894
4.91500,-7.481166,-2.662069,31.345783
4.92000,-7.242866,-2.531791,31.025520
4.92500,-7.010228,-2.417346,30.702135
4.93000,-6.783726,-2.317916,30.376550
4.93500,-6.563774,-2.232672,30.049595
4.94000,-6.350723,-2.160784,29.722006
4.94500,-6.144869,-2.101433,29.394438
4.95000,-5.946451,-2.053819,29.067465
4.95500,-5.755661,-2.017164,28.741592
4.96000,-5.572642,-1.990720,28.417260
4.96500,-5.397496,-1.973772,28.094853
4.97000,-5.230285,-1.965643,27.774701
4.97500,-5.071035,-1.965693,27.457091
4.98000,-4.919744,-1.973325,27.142269
4.98500,-4.776378,-1.987980,26.830445
4.99000,-4.640882,-2.009142,26.521799
4.99500,-4.513175,-2.036338,26.216486
5.00000,-4.393163,-2.069134,25.914637
5.00500,-4.280733,-2.107136,25.616364
5.01000,-4.175760,-2.149988,25.321764
5.01500,-4.078109,-2.197373,25.030921
5.02000,-3.987637,-2.249008,24.743907
5.02500,-3.904196,-2.304647,24.460786
5.03000,-3.827631,-2.364073,24.181616
5.03500,-3.757788,-2.427103,23.906448
5.04000,-3.694510,-2.493582,23.635331
5.04500,-3.637644,-2.563382,23.368313
5.05000,-3.587034,-2.636403,23.105438
5.05500,-3.542531,-2.712566,22.846752
5.06000,-3.503989,-2.791818,22.592301
5.06500,-3.471268,-2.874126,22.342132
5.07000,-3.444231,-2.959475,22.096296
5.07500,-3.422750,-3.047873,21.854847
5.08000,-3.406704,-3.139340,21.617841
5.08500,-3.395977,-3.233916,21.385340
5.09000,-3.390464,-3.331653,21.157412
5.09500,-3.390065,-3.432619,20.934126
5.10000,-3.394690,-3.536893,20.715563
5.10500,-3.404259,-3.644567,20.501807
5.11000,-3.418698,-3.755741,20.292951
5.11500,-3.437944,-3.870529,20.089094
5.12000,-3.461940,-3.989050,19.890346
5.12500,-3.490641,-4.111434,19.696825
5.13000,-3.524008,-4.237816,19.508657
5.13500,-3.562013,-4.368340,19.325983
5.14000,-3.604635,-4.503153,19.148950
5.14500,-3.651862,-4.642408,18.977722
5.15000,-3.703690,-4.786263,18.812473
5.15500,-3.760122,-4.934877,18.653390
5.16000,-3.821170,-5.088412,18.500676
5.16500,-3.886854,-5.247032,18.354551
5.17000,-3.957198,-5.410901,18.215247
5.17500,-4.032236,-5.580179,18.083018
5.18000,-4.112006,-5.755028,17.958133
5.18500,-4.196554,-5.935602,17.840881
5.19000,-4.285929,-6.122054,17.731573
5.19500,-4.380185,-6.314526,17.630540
5.20000,-4.479383,-6.513154,17.538135
5.20500,-4.583584,-6.718061,17.454735
5.21000,-4.692853,-6.929359,17.380741
5.21500,-4.807257,-7.147142,17.316580
5.22000,-4.926864,-7.371489,17.262702
5.22500,-5.051742,-7.602454,17.219588
5.23000,-5.181957,-7.840069,17.187743
5.23500,-5.317574,-8.084336,17.167700
5.24000,-5.458653,-8.335225,17.160020
5.24500,-5.605249,-8.592672,17.165291
5.25000,-5.757410,-8.856568,17.184129
5.25500,-5.915176,-9.126761,17.217174
5.26000,-6.078576,-9.403046,17.265094
5.26500,-6.247626,-9.685163,17.328576
5.27000,-6.422327,-9.972786,17.408331
5.27500,-6.602663,-10.265523,17.505084
5.28000,-6.788597,-10.562905,17.619575
5.28500,-6.980070,-10.864381,17.752552
5.29000,-7.176995,-11.169312,17.904765
5.29500,-7.379258,-11.476961,18.076959
5.30000,-7.586710,-11.786492,18.269868
5.30500,-7.799168,-12.096959,18.484202
5.31000,-8.016408,-12.407303,18.720637
5.31500,-8.238161,-12.716345,18.979807
5.32000,-8.464113,-13.022783,19.262282
5.32500,-8.693897,-13.325190,19.568561
5.33000,-8.927092,-13.622012,19.899050
5.33500,-9.163219,-13.911568,20.254048
5.34000,-9.401736,-14.192054,20.633723
5.34500,-9.642038,-14.461546,21.038095
5.35000,-9.883451,-14.718013,21.467014
5.35500,-10.125235,-14.959325,21.920141
5.36000,-10.366578,-15.183271,22.396922
5.36500,-10.606599,-15.387573,22.896573
5.37000,-10.844348,-15.569919,23.418056
5.37500,-11.078806,-15.727982,23.960066
5.38000,-11.308895,-15.859454,24.521016
5.38500,-11.533473,-15.962084,25.099025
5.39000,-11.751351,-16.033717,25.691915
5.39500,-11.961292,-16.072332,26.297211
5.40000,-12.162027,-16.076091,26.912145
5.40500,-12.352265,-16.043382,27.533673
5.41000,-12.530705,-15.972862,28.158494
5.41500,-12.696051,-15.863507,28.783081
5.42000,-12.847031,-15.714646,29.403718
5.42500,-12.982410,-15.526000,30.016541
5.43000,-13.101009,-15.297711,30.617597
5.43500,-13.201726,-15.030362,31.202896
5.44000,-13.283553,-14.724992,31.768477
5.44500,-13.345591,-14.383099,32.310472
5.45000,-13.387070,-14.006625,32.825171
5.45500,-13.407363,-13.597943,33.309093
5.46000,-13.405998,-13.159821,33.759043
5.46500,-13.382672,-12.695383,34.172170
5.47000,-13.337256,-12.208053,34.546017
5.47500,-13.269799,-11.701501,34.878563
5.48000,-13.180533,-11.179572,35.168247
5.48500,-13.069869,-10.646221,35.413992
5.49000,-12.938392,-10.105441,35.615205
5.49500,-12.786851,-9.561189,35.771776
5.50000,-12.616152,-9.017327,35.884058
5.50500,-12.427339,-8.477552,35.952840
5.51000,-12.221582,-7.945345,35.979308
5.51500,-12.000156,-7.423926,35.965007
5.52000,-11.764426,-6.916212,35.911787
5.52500,-11.515822,-6.424794,35.821751
5.53000,-11.255822,-5.951914,35.697204
5.53500,-10.985936,-5.499461,35.540599
5.54000,-10.707681,-5.068967,35.354482
5.54500,-10.422565,-4.661615,35.141450
5.55000,-10.132075,-4.278258,34.904099
5.55500,-9.837658,-3.919433,34.644995
5.56000,-9.540708,-3.585389,34.366631
5.56500,-9.242559,-3.276113,34.071404
5.57000,-8.944472,-2.991357,33.761595
5.57500,-8.647628,-2.730675,33.439347
5.58000,-8.353128,-2.493443,33.106658
5.58500,-8.061982,-2.278899,32.765372
5.59000,-7.775112,-2.086161,32.417175
5.59500,-7.493349,-1.914261,32.063600
5.60000,-7.217436,-1.762166,31.706023
5.60500,-6.948026,-1.628796,31.345675
5.61000,-6.685689,-1.513050,30.983648
5.61500,-6.430911,-1.413818,30.620901
5.62000,-6.184103,-1.329998,30.258272
5.62500,-5.945601,-1.260507,29.896487
5.63000,-5.715672,-1.204290,29.536169
5.63500,-5.494521,-1.160330,29.177852
5.64000,-5.282292,-1.127653,28.821985
5.64500,-5.079079,-1.105334,28.468946
5.65000,-4.884925,-1.092499,28.119049
5.65500,-4.699830,-1.088329,27.772550
5.66000,-4.523756,-1.092060,27.429659
5.66500,-4.356631,-1.102982,27.090544
5.67000,-4.198353,-1.120443,26.755336
5.67500,-4.048794,-1.143842,26.424138
5.68000,-3.907805,-1.172634,26.097027
5.68500,-3.775218,-1.206324,25.774057
5.69000,-3.650852,-1.244465,25.455270
5.69500,-3.534513,-1.286658,25.140690
5.70000,-3.425998,-1.332550,24.830332
5.70500,-3.325098,-1.381828,24.524202
5.71000,-3.231600,-1.434221,24.222300
5.71500,-3.145288,-1.489494,23.924620
5.72000,-3.065949,-1.547448,23.631156
5.72500,-2.993367,-1.607916,23.341897
5.73000,-2.927334,-1.670762,23.056832
5.73500,-2.867642,-1.735880,22.775953
5.74000,-2.814092,-1.803188,22.499250
5.74500,-2.766488,-1.872629,22.226714
5.75000,-2.724645,-1.944171,21.958342
5.75500,-2.688383,-2.017801,21.694130
5.76000,-2.657532,-2.093524,21.434079
5.76500,-2.631930,-2.171368,21.178193
5.77000,-2.611426,-2.251373,20.926479
5.77500,-2.595879,-2.333595,20.678951
5.78000,-2.585156,-2.418108,20.435624
5.78500,-2.579135,-2.504996,20.196521
5.79000,-2.577707,-2.594355,19.961667
5.79500,-2.580768,-2.686295,19.731096
5.80000,-2.588231,-2.780935,19.504846
5.80500,-2.600014,-2.878404,19.282960
5.81000,-2.616049,-2.978843,19.065491
5.81500,-2.636276,-3.082398,18.852496
5.82000,-2.660646,-3.189226,18.644041
5.82500,-2.689122,-3.299491,18.440201
5.83000,-2.721675,-3.413364,18.241059
5.83500,-2.758287,-3.531024,18.046706
5.84000,-2.798948,-3.652657,17.857245
5.84500,-2.843659,-3.778453,17.672788
5.85000,-2.892432,-3.908610,17.493460
5.85500,-2.945285,-4.043330,17.319398
5.86000,-3.002248,-4.182820,17.150749
5.86500,-3.063356,-4.327294,16.987680
5.87000,-3.128658,-4.476967,16.830367
5.87500,-3.198207,-4.632058,16.679007
5.88000,-3.272065,-4.792789,16.533810
